SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,51.0,51,VA,VIRGINIA,,,,,,,,0,,,9000,UNITED STATES,VIRGINIA,2018,ANNUAL,0,0,YEAR,,2020-01-10 11:00:41,"485,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,51.0,51,VA,VIRGINIA,,,,,,,,0,,,9000,UNITED STATES,VIRGINIA,2019,ANNUAL,0,0,YEAR,,2020-09-30 10:04:05,"540,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,51.0,51,VA,VIRGINIA,,,,,,,,0,,,9000,UNITED STATES,VIRGINIA,2020,ANNUAL,0,0,YEAR,,2021-09-30 10:01:02,"560,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,51.0,51,VA,VIRGINIA,,,,,,,,0,,,9000,UNITED STATES,VIRGINIA,2021,ANNUAL,0,0,YEAR,,2022-09-30 10:02:10,"510,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,51.0,51,VA,VIRGINIA,,,,,,,,0,,,9000,UNITED STATES,VIRGINIA,2022,ANNUAL,0,0,YEAR,,2022-09-12 10:03:33,"480,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2002,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"130,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1997,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"150,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1978,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"119,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1987,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"120,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1974,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"83,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2007,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"195,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2009,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,"170,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2010,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,"200,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2006,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"140,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1995,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"150,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1996,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"170,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1998,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"160,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1999,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"155,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2001,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"115,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2005,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"150,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2000,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"155,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1993,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"120,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1992,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"130,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1989,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"130,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2004,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"170,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2003,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"130,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2008,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,"165,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1930,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"34,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1935,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"31,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1937,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"36,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1938,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"33,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1940,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"32,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1941,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"28,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1943,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"23,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1944,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"21,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1945,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"20,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1953,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"23,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1954,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"38,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1959,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"89,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1966,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"60,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1968,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"62,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1969,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"83,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1970,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"88,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1971,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"114,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1972,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"106,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1980,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"145,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1981,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"163,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1983,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"160,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1984,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"200,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1986,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"170,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1985,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"190,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1988,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"120,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1991,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"130,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1994,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"150,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2011,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,"195,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,2012,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,"195,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1979,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"148,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1982,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"220,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1990,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"120,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1929,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"33,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1931,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"37,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1932,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"39,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1933,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"40,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1936,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"35,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1939,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"39,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1942,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"25,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,53.0,53,WA,WASHINGTON,,,,,,,,0,,,9000,UNITED STATES,WASHINGTON,1946,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"18,000",
